,time_of_experiment,scanner_status,advertiser_status,RSSI,distance
0,2020-07-17 19:15:29.231687,3,3,-49,4
0,2020-07-17 19:15:31.022931,3,3,-61,4
0,2020-07-17 19:15:33.028028,3,3,-67,4
0,2020-07-17 19:15:34.711838,3,3,-60,4
0,2020-07-17 19:15:36.716788,3,3,-62,4
0,2020-07-17 19:15:38.721832,3,3,-60,4
0,2020-07-17 19:15:40.727028,3,3,-65,4
0,2020-07-17 19:15:42.731854,3,3,-66,4
0,2020-07-17 19:15:44.736909,3,3,-60,4
0,2020-07-17 19:15:46.741892,3,3,-66,4
0,2020-07-17 19:15:48.747026,3,3,-66,4
0,2020-07-17 19:15:50.751942,3,3,-65,4
0,2020-07-17 19:15:52.756962,3,3,-65,4
0,2020-07-17 19:15:54.761978,3,3,-60,4
0,2020-07-17 19:15:55.128243,3,3,-66,4
0,2020-07-17 19:15:57.133213,3,3,-63,4
0,2020-07-17 19:15:59.138241,3,3,-63,4
0,2020-07-17 19:16:01.143301,3,3,-62,4
0,2020-07-17 19:16:03.148351,3,3,-64,4
0,2020-07-17 19:16:05.153302,3,3,-63,4
0,2020-07-17 19:16:07.158308,3,3,-64,4
0,2020-07-17 19:16:09.163418,3,3,-63,4
0,2020-07-17 19:16:11.168383,3,3,-61,4
0,2020-07-17 19:16:13.173374,3,3,-63,4
0,2020-07-17 19:16:15.178472,3,3,-60,4
0,2020-07-17 19:16:17.183413,3,3,-61,4
0,2020-07-17 19:16:19.188438,3,3,-67,4
0,2020-07-17 19:16:20.613474,3,3,-60,4
0,2020-07-17 19:16:21.143487,3,3,-66,4
0,2020-07-17 19:16:23.148472,3,3,-61,4
0,2020-07-17 19:16:25.153489,3,3,-63,4
0,2020-07-17 19:16:27.158545,3,3,-66,4
0,2020-07-17 19:16:29.163526,3,3,-66,4
0,2020-07-17 19:16:31.168551,3,3,-67,4
0,2020-07-17 19:16:33.173570,3,3,-64,4
0,2020-07-17 19:16:35.178702,3,3,-67,4
0,2020-07-17 19:16:37.183660,3,3,-60,4
0,2020-07-17 19:16:39.188748,3,3,-63,4
0,2020-07-17 19:16:41.193739,3,3,-67,4
0,2020-07-17 19:16:43.198686,3,3,-66,4
0,2020-07-17 19:16:45.203757,3,3,-63,4
0,2020-07-17 19:16:47.208766,3,3,-64,4
0,2020-07-17 19:16:49.213758,3,3,-63,4
0,2020-07-17 19:16:51.218759,3,3,-62,4
0,2020-07-17 19:16:53.223808,3,3,-61,4
0,2020-07-17 19:16:55.228788,3,3,-63,4
0,2020-07-17 19:16:57.233788,3,3,-61,4
0,2020-07-17 19:16:59.238861,3,3,-60,4
0,2020-07-17 19:17:01.243892,3,3,-60,4
0,2020-07-17 19:17:03.249105,3,3,-67,4
0,2020-07-17 19:17:05.253949,3,3,-63,4
0,2020-07-17 19:17:07.259012,3,3,-63,4
0,2020-07-17 19:17:09.263967,3,3,-60,4
0,2020-07-17 19:17:11.268995,3,3,-61,4
0,2020-07-17 19:17:13.274183,3,3,-62,4
0,2020-07-17 19:17:15.279144,3,3,-59,4
0,2020-07-17 19:17:17.284002,3,3,-59,4
0,2020-07-17 19:17:19.289161,3,3,-63,4
0,2020-07-17 19:17:21.294152,3,3,-60,4
0,2020-07-17 19:17:23.299204,3,3,-61,4
0,2020-07-17 19:17:25.304167,3,3,-64,4
0,2020-07-17 19:17:27.309227,3,3,-64,4
0,2020-07-17 19:17:29.314169,3,3,-63,4
0,2020-07-17 19:17:31.319318,3,3,-68,4
0,2020-07-17 19:17:33.324149,3,3,-59,4
0,2020-07-17 19:17:35.329310,3,3,-63,4
0,2020-07-17 19:17:37.334205,3,3,-68,4
0,2020-07-17 19:17:39.339418,3,3,-61,4
0,2020-07-17 19:17:41.344289,3,3,-63,4
0,2020-07-17 19:17:43.349374,3,3,-67,4
0,2020-07-17 19:17:45.354368,3,3,-64,4
0,2020-07-17 19:17:47.359456,3,3,-68,4
0,2020-07-17 19:17:49.364320,3,3,-60,4
0,2020-07-17 19:17:51.369568,3,3,-59,4
0,2020-07-17 19:17:53.374521,3,3,-63,4
0,2020-07-17 19:17:55.379389,3,3,-66,4
0,2020-07-17 19:17:57.384440,3,3,-67,4
0,2020-07-17 19:17:59.389520,3,3,-63,4
0,2020-07-17 19:18:01.394603,3,3,-67,4
0,2020-07-17 19:18:03.399528,3,3,-61,4
0,2020-07-17 19:18:05.404478,3,3,-60,4
0,2020-07-17 19:18:07.409588,3,3,-67,4
0,2020-07-17 19:18:09.414700,3,3,-60,4
0,2020-07-17 19:18:11.419613,3,3,-60,4
0,2020-07-17 19:18:13.424590,3,3,-60,4
0,2020-07-17 19:18:15.429714,3,3,-60,4
0,2020-07-17 19:18:17.434767,3,3,-67,4
0,2020-07-17 19:18:19.439618,3,3,-66,4
0,2020-07-17 19:18:20.554650,3,3,-59,4
0,2020-07-17 19:18:21.162164,3,3,-60,4
0,2020-07-17 19:18:23.167342,3,3,-68,4
0,2020-07-17 19:18:25.172366,3,3,-68,4
0,2020-07-17 19:18:27.176594,3,3,-60,4
0,2020-07-17 19:18:29.182258,3,3,-59,4
0,2020-07-17 19:18:31.187464,3,3,-59,4
0,2020-07-17 19:18:33.192405,3,3,-63,4
0,2020-07-17 19:18:35.197404,3,3,-60,4
0,2020-07-17 19:18:37.202282,3,3,-63,4
0,2020-07-17 19:18:39.207537,3,3,-61,4
0,2020-07-17 19:18:41.181243,3,3,-58,4
0,2020-07-17 19:18:43.186164,3,3,-63,4
0,2020-07-17 19:18:44.106082,3,3,-63,4
0,2020-07-17 19:18:46.111246,3,3,-65,4
0,2020-07-17 19:18:48.116279,3,3,-64,4
0,2020-07-17 19:18:50.121270,3,3,-64,4
0,2020-07-17 19:18:52.126187,3,3,-64,4
0,2020-07-17 19:18:54.131296,3,3,-64,4
0,2020-07-17 19:18:56.136387,3,3,-64,4
0,2020-07-17 19:18:58.141619,3,3,-62,4
0,2020-07-17 19:19:00.147621,3,3,-60,4
0,2020-07-17 19:19:02.152673,3,3,-62,4
0,2020-07-17 19:19:04.157705,3,3,-62,4
0,2020-07-17 19:19:06.162598,3,3,-64,4
0,2020-07-17 19:19:08.167601,3,3,-63,4
0,2020-07-17 19:19:10.172750,3,3,-64,4
0,2020-07-17 19:19:12.177182,3,3,-59,4
0,2020-07-17 19:19:14.182656,3,3,-64,4
0,2020-07-17 19:19:16.187744,3,3,-62,4
0,2020-07-17 19:20:11.586532,3,3,-68,6
0,2020-07-17 19:20:13.592261,3,3,-62,6
0,2020-07-17 19:20:15.597214,3,3,-64,6
0,2020-07-17 19:20:17.602232,3,3,-63,6
0,2020-07-17 19:20:19.607280,3,3,-63,6
0,2020-07-17 19:20:21.612240,3,3,-63,6
0,2020-07-17 19:20:23.617309,3,3,-62,6
0,2020-07-17 19:20:25.622234,3,3,-61,6
0,2020-07-17 19:20:27.627337,3,3,-62,6
0,2020-07-17 19:20:29.632327,3,3,-61,6
0,2020-07-17 19:20:31.637353,3,3,-61,6
0,2020-07-17 19:20:33.642296,3,3,-62,6
0,2020-07-17 19:20:35.647415,3,3,-68,6
0,2020-07-17 19:20:37.652350,3,3,-62,6
0,2020-07-17 19:20:39.657588,3,3,-62,6
0,2020-07-17 19:20:41.662556,3,3,-63,6
0,2020-07-17 19:20:43.667493,3,3,-61,6
0,2020-07-17 19:20:45.672429,3,3,-63,6
0,2020-07-17 19:20:47.677522,3,3,-73,6
0,2020-07-17 19:20:49.682476,3,3,-65,6
0,2020-07-17 19:20:51.687518,3,3,-62,6
0,2020-07-17 19:20:53.695702,3,3,-62,6
0,2020-07-17 19:20:55.701319,3,3,-66,6
0,2020-07-17 19:20:57.706296,3,3,-66,6
0,2020-07-17 19:20:59.714649,3,3,-65,6
0,2020-07-17 19:21:01.720150,3,3,-65,6
0,2020-07-17 19:21:03.725152,3,3,-65,6
0,2020-07-17 19:21:05.733463,3,3,-65,6
0,2020-07-17 19:21:07.738929,3,3,-65,6
0,2020-07-17 19:21:09.743915,3,3,-64,6
0,2020-07-17 19:21:11.749028,3,3,-64,6
0,2020-07-17 19:21:13.754010,3,3,-65,6
0,2020-07-17 19:21:15.758973,3,3,-73,6
0,2020-07-17 19:21:17.767257,3,3,-63,6
0,2020-07-17 19:21:19.772819,3,3,-66,6
0,2020-07-17 19:21:21.777773,3,3,-73,6
0,2020-07-17 19:21:22.146686,3,3,-68,6
0,2020-07-17 19:21:24.151697,3,3,-74,6
0,2020-07-17 19:21:26.156757,3,3,-62,6
0,2020-07-17 19:21:28.161627,3,3,-65,6
0,2020-07-17 19:21:30.166804,3,3,-64,6
0,2020-07-17 19:21:32.171668,3,3,-71,6
0,2020-07-17 19:21:34.176809,3,3,-62,6
0,2020-07-17 19:21:36.181793,3,3,-65,6
0,2020-07-17 19:21:38.186915,3,3,-65,6
0,2020-07-17 19:21:40.191928,3,3,-65,6
0,2020-07-17 19:21:42.196906,3,3,-62,6
0,2020-07-17 19:21:44.201769,3,3,-62,6
0,2020-07-17 19:21:46.206955,3,3,-65,6
0,2020-07-17 19:21:47.856485,3,3,-63,6
0,2020-07-17 19:21:48.058232,3,3,-65,6
0,2020-07-17 19:21:50.063110,3,3,-62,6
0,2020-07-17 19:21:52.068104,3,3,-64,6
0,2020-07-17 19:21:54.073360,3,3,-65,6
0,2020-07-17 19:21:56.078329,3,3,-62,6
0,2020-07-17 19:21:58.083185,3,3,-65,6
0,2020-07-17 19:22:00.088252,3,3,-64,6
0,2020-07-17 19:22:01.065787,3,3,-63,6
0,2020-07-17 19:22:03.070794,3,3,-65,6
0,2020-07-17 19:22:05.075876,3,3,-65,6
0,2020-07-17 19:22:07.080950,3,3,-65,6
0,2020-07-17 19:22:09.085868,3,3,-72,6
0,2020-07-17 19:22:11.090832,3,3,-62,6
0,2020-07-17 19:22:13.099418,3,3,-64,6
0,2020-07-17 19:22:15.104636,3,3,-65,6
0,2020-07-17 19:22:17.109690,3,3,-62,6
0,2020-07-17 19:22:19.114768,3,3,-62,6
0,2020-07-17 19:22:21.119139,3,3,-71,6
0,2020-07-17 19:22:23.124745,3,3,-72,6
0,2020-07-17 19:22:25.129186,3,3,-62,6
0,2020-07-17 19:22:27.136076,3,3,-72,6
0,2020-07-17 19:22:29.141095,3,3,-64,6
0,2020-07-17 19:22:31.146079,3,3,-64,6
0,2020-07-17 19:22:33.151110,3,3,-73,6
0,2020-07-17 19:22:35.156166,3,3,-65,6
0,2020-07-17 19:22:37.161150,3,3,-71,6
0,2020-07-17 19:22:38.746069,3,3,-71,6
0,2020-07-17 19:22:39.164944,3,3,-71,6
0,2020-07-17 19:22:41.169348,3,3,-62,6
0,2020-07-17 19:22:43.175055,3,3,-62,6
0,2020-07-17 19:22:45.179259,3,3,-65,6
0,2020-07-17 19:22:47.184891,3,3,-65,6
0,2020-07-17 19:22:48.015012,3,3,-65,6
0,2020-07-17 19:22:50.020021,3,3,-72,6
0,2020-07-17 19:22:52.025124,3,3,-64,6
0,2020-07-17 19:22:54.029337,3,3,-72,6
0,2020-07-17 19:22:56.035128,3,3,-62,6
0,2020-07-17 19:22:58.039497,3,3,-65,6
0,2020-07-17 19:23:00.045236,3,3,-64,6
0,2020-07-17 19:23:02.049480,3,3,-62,6
0,2020-07-17 19:23:04.055237,3,3,-62,6
0,2020-07-17 19:23:06.059478,3,3,-65,6
0,2020-07-17 19:23:08.065281,3,3,-65,6
0,2020-07-17 19:23:10.069521,3,3,-61,6
0,2020-07-17 19:23:12.027803,3,3,-61,6
0,2020-07-17 19:23:14.032700,3,3,-65,6
0,2020-07-17 19:23:16.037885,3,3,-72,6
0,2020-07-17 19:23:18.042812,3,3,-62,6
0,2020-07-17 19:23:20.047882,3,3,-62,6
0,2020-07-17 19:23:22.052936,3,3,-62,6
0,2020-07-17 19:23:24.057835,3,3,-64,6
0,2020-07-17 19:23:26.062853,3,3,-62,6
0,2020-07-17 19:23:28.068012,3,3,-72,6
0,2020-07-17 19:23:30.073051,3,3,-72,6
0,2020-07-17 19:23:32.077980,3,3,-65,6
0,2020-07-17 19:23:34.082987,3,3,-64,6
0,2020-07-17 19:23:36.088038,3,3,-73,6
0,2020-07-17 19:23:38.093161,3,3,-72,6
0,2020-07-17 19:23:39.471840,3,3,-72,6
0,2020-07-17 19:23:41.476752,3,3,-62,6
0,2020-07-17 19:23:43.481216,3,3,-65,6
0,2020-07-17 19:23:45.486822,3,3,-65,6
0,2020-07-17 19:23:47.491965,3,3,-72,6
0,2020-07-17 19:23:49.496815,3,3,-62,6
0,2020-07-17 19:23:51.501976,3,3,-62,6
0,2020-07-17 19:23:53.507066,3,3,-62,6
0,2020-07-17 19:23:55.511889,3,3,-65,6
0,2020-07-17 19:23:57.516989,3,3,-62,6
0,2020-07-17 19:23:59.522036,3,3,-66,6
0,2020-07-17 19:24:01.527137,3,3,-65,6
0,2020-07-17 19:24:03.532020,3,3,-65,6
0,2020-07-17 19:24:05.537015,3,3,-66,6
0,2020-07-17 19:24:07.542093,3,3,-73,6
0,2020-07-17 19:24:08.755858,3,3,-65,6
0,2020-07-17 19:24:10.760967,3,3,-64,6
0,2020-07-17 19:24:12.765807,3,3,-72,6
0,2020-07-17 19:24:14.134674,3,3,-72,6
0,2020-07-17 19:24:16.139647,3,3,-63,6
0,2020-07-17 19:24:18.144776,3,3,-61,6
0,2020-07-17 19:24:20.149742,3,3,-72,6
0,2020-07-17 19:24:22.154747,3,3,-62,6
0,2020-07-17 19:24:24.159748,3,3,-65,6
0,2020-07-17 19:24:26.164225,3,3,-65,6
0,2020-07-17 19:24:28.169698,3,3,-62,6
0,2020-07-17 19:24:30.174875,3,3,-62,6
0,2020-07-17 19:24:32.179771,3,3,-65,6
0,2020-07-17 19:24:34.184918,3,3,-72,6
0,2020-07-17 19:24:36.189878,3,3,-72,6
0,2020-07-17 19:24:38.194907,3,3,-73,6
0,2020-07-17 19:24:39.168711,3,3,-73,6
0,2020-07-17 19:24:41.173742,3,3,-64,6
0,2020-07-17 19:24:43.178677,3,3,-62,6
0,2020-07-17 19:24:44.059845,3,3,-71,6
0,2020-07-17 19:24:46.064987,3,3,-73,6
0,2020-07-17 19:24:48.069899,3,3,-62,6
0,2020-07-17 19:24:50.075111,3,3,-64,6
0,2020-07-17 19:24:52.079974,3,3,-72,6
0,2020-07-17 19:24:54.085111,3,3,-60,6
0,2020-07-17 19:24:56.088935,3,3,-62,6
0,2020-07-17 19:24:58.093801,3,3,-65,6
0,2020-07-17 19:25:00.098876,3,3,-62,6
0,2020-07-17 19:25:02.103301,3,3,-61,6
0,2020-07-17 19:25:04.109009,3,3,-65,6
0,2020-07-17 19:25:06.113863,3,3,-72,6
0,2020-07-17 19:25:07.537590,3,3,-65,6
0,2020-07-17 19:25:09.542795,3,3,-73,6
0,2020-07-17 19:25:11.547694,3,3,-62,6
0,2020-07-17 19:25:13.552842,3,3,-62,6
0,2020-07-17 19:25:14.907784,3,3,-65,6
0,2020-07-17 19:25:15.010215,3,3,-62,6
0,2020-07-17 19:25:17.015311,3,3,-73,6
0,2020-07-17 19:25:19.020258,3,3,-66,6
0,2020-07-17 19:25:21.025450,3,3,-62,6
0,2020-07-17 19:25:23.030334,3,3,-61,6
0,2020-07-17 19:25:24.636629,3,3,-72,6
0,2020-07-17 19:25:26.641003,3,3,-63,6
0,2020-07-17 19:25:28.322999,3,3,-61,6
0,2020-07-17 19:25:30.327941,3,3,-62,6
0,2020-07-17 19:25:32.332858,3,3,-65,6
0,2020-07-17 19:25:34.337989,3,3,-72,6
0,2020-07-17 19:25:36.343128,3,3,-64,6
0,2020-07-17 19:25:38.347940,3,3,-61,6
0,2020-07-17 19:25:40.353128,3,3,-67,6
0,2020-07-17 19:25:42.358064,3,3,-63,6
0,2020-07-17 19:25:44.363154,3,3,-62,6
0,2020-07-17 19:25:46.368041,3,3,-62,6
0,2020-07-17 19:25:48.373170,3,3,-67,6
0,2020-07-17 19:25:50.378129,3,3,-59,6
0,2020-07-17 19:25:52.383237,3,3,-66,6
0,2020-07-17 19:25:54.388156,3,3,-68,6
0,2020-07-17 19:25:56.393218,3,3,-60,6
0,2020-07-17 19:25:58.398156,3,3,-67,6
0,2020-07-17 19:26:00.403346,3,3,-62,6
0,2020-07-17 19:26:02.408221,3,3,-68,6
0,2020-07-17 19:26:04.413289,3,3,-60,6
0,2020-07-17 19:26:06.418273,3,3,-60,6
0,2020-07-17 19:26:08.423383,3,3,-69,6
0,2020-07-17 19:26:10.428286,3,3,-63,6
0,2020-07-17 19:26:12.433396,3,3,-62,6
0,2020-07-17 19:26:14.438296,3,3,-62,6
0,2020-07-17 19:26:16.443458,3,3,-60,6
0,2020-07-17 19:26:18.448386,3,3,-67,6
0,2020-07-17 19:26:20.453443,3,3,-61,6
0,2020-07-17 19:26:22.458526,3,3,-60,6
0,2020-07-17 19:26:24.463471,3,3,-62,6
0,2020-07-17 19:26:26.468433,3,3,-62,6
0,2020-07-17 19:26:28.473522,3,3,-67,6
0,2020-07-17 19:26:30.478666,3,3,-67,6
0,2020-07-17 19:26:32.483528,3,3,-67,6
0,2020-07-17 19:26:34.488503,3,3,-59,6
0,2020-07-17 19:26:36.493644,3,3,-61,6
0,2020-07-17 19:26:38.498686,3,3,-63,6
0,2020-07-17 19:26:40.503695,3,3,-61,6
0,2020-07-17 19:26:42.508648,3,3,-60,6
0,2020-07-17 19:26:44.513725,3,3,-67,6
0,2020-07-17 19:26:45.531112,3,3,-62,6
0,2020-07-17 19:26:47.539646,3,3,-59,6
0,2020-07-17 19:26:49.544983,3,3,-67,6
0,2020-07-17 19:26:51.550065,3,3,-68,6
0,2020-07-17 19:26:53.555011,3,3,-63,6
0,2020-07-17 19:26:55.560105,3,3,-62,6
0,2020-07-17 19:26:57.564991,3,3,-60,6
0,2020-07-17 19:26:59.570129,3,3,-67,6
0,2020-07-17 19:27:01.575199,3,3,-62,6
0,2020-07-17 19:27:03.580050,3,3,-60,6
0,2020-07-17 19:27:05.506373,3,3,-67,6
0,2020-07-17 19:27:07.511429,3,3,-63,6
0,2020-07-17 19:27:08.151324,3,3,-60,6
0,2020-07-17 19:27:10.156496,3,3,-67,6
0,2020-07-17 19:27:12.161471,3,3,-59,6
0,2020-07-17 19:27:14.166394,3,3,-62,6
0,2020-07-17 19:27:16.171505,3,3,-61,6
0,2020-07-17 19:27:18.176611,3,3,-61,6
0,2020-07-17 19:27:20.181500,3,3,-59,6
0,2020-07-17 19:27:22.186528,3,3,-67,6
0,2020-07-17 19:27:24.197288,3,3,-62,6
0,2020-07-17 19:27:26.203002,3,3,-62,6
0,2020-07-17 19:27:28.207818,3,3,-62,6
0,2020-07-17 19:27:30.212327,3,3,-61,6
0,2020-07-17 19:27:32.217884,3,3,-68,6
0,2020-07-17 19:27:34.223042,3,3,-62,6
0,2020-07-17 19:27:36.227971,3,3,-59,6
0,2020-07-17 19:27:38.232361,3,3,-68,6
0,2020-07-17 19:27:40.238128,3,3,-67,6
0,2020-07-17 19:27:42.242499,3,3,-62,6
0,2020-07-17 19:27:44.247973,3,3,-60,6
0,2020-07-17 19:27:46.253096,3,3,-67,6
0,2020-07-17 19:27:48.258082,3,3,-66,6
0,2020-07-17 19:27:50.263192,3,3,-67,6
0,2020-07-17 19:27:52.268071,3,3,-63,6
0,2020-07-17 19:27:54.273208,3,3,-60,6
0,2020-07-17 19:27:56.278093,3,3,-62,6
0,2020-07-17 19:27:58.283270,3,3,-63,6
0,2020-07-17 19:28:00.288222,3,3,-60,6
0,2020-07-17 19:28:02.292679,3,3,-63,6
0,2020-07-17 19:28:04.298333,3,3,-59,6
0,2020-07-17 19:28:06.303350,3,3,-61,6
0,2020-07-17 19:28:08.308245,3,3,-60,6
0,2020-07-17 19:28:10.313338,3,3,-62,6
0,2020-07-17 19:28:11.140759,3,3,-67,6
0,2020-07-17 19:28:13.145980,3,3,-67,6
0,2020-07-17 19:28:14.078255,3,3,-63,6
0,2020-07-17 19:28:16.083286,3,3,-67,6
0,2020-07-17 19:28:18.088472,3,3,-68,6
0,2020-07-17 19:28:20.092867,3,3,-59,6
0,2020-07-17 19:28:22.098383,3,3,-60,6
0,2020-07-17 19:28:24.103351,3,3,-60,6
0,2020-07-17 19:28:26.108548,3,3,-60,6
0,2020-07-17 19:28:28.112936,3,3,-62,6
0,2020-07-17 19:28:30.118444,3,3,-61,6
0,2020-07-17 19:28:31.460704,3,3,-63,6
0,2020-07-17 19:28:32.269728,3,3,-74,6
0,2020-07-17 19:28:33.237358,3,3,-69,6
0,2020-07-17 19:28:34.719711,3,3,-68,6
0,2020-07-17 19:28:36.077470,3,3,-66,6
0,2020-07-17 19:28:38.082348,3,3,-72,6
0,2020-07-17 19:28:40.087493,3,3,-76,6
0,2020-07-17 19:28:42.092450,3,3,-72,6
0,2020-07-17 19:28:44.100914,3,3,-65,6
0,2020-07-17 19:28:46.106161,3,3,-67,6
0,2020-07-17 19:28:48.110477,3,3,-68,6
0,2020-07-17 19:28:49.381117,3,3,-68,6
0,2020-07-17 19:28:51.386333,3,3,-71,6
0,2020-07-17 19:28:53.391188,3,3,-65,6
0,2020-07-17 19:28:55.396263,3,3,-65,6
0,2020-07-17 19:28:57.401328,3,3,-66,6
0,2020-07-17 19:28:59.406398,3,3,-66,6
0,2020-07-17 19:29:01.411374,3,3,-71,6
0,2020-07-17 19:29:03.416276,3,3,-71,6
0,2020-07-17 19:29:05.421405,3,3,-67,6
0,2020-07-17 19:29:07.426530,3,3,-66,6
0,2020-07-17 19:29:09.431391,3,3,-66,6
0,2020-07-17 19:29:11.436429,3,3,-68,6
0,2020-07-17 19:29:13.441538,3,3,-71,6
0,2020-07-17 19:29:15.446575,3,3,-64,6
0,2020-07-17 19:29:17.451437,3,3,-70,6
0,2020-07-17 19:29:19.456510,3,3,-64,6
0,2020-07-17 19:29:21.461599,3,3,-70,6
0,2020-07-17 19:29:23.466680,3,3,-66,6
0,2020-07-17 19:29:25.471598,3,3,-70,6
0,2020-07-17 19:29:27.476543,3,3,-71,6
0,2020-07-17 19:29:29.481760,3,3,-65,6
0,2020-07-17 19:29:31.486763,3,3,-67,6
0,2020-07-17 19:29:33.491597,3,3,-64,6
0,2020-07-17 19:29:35.496688,3,3,-67,6
0,2020-07-17 19:29:37.501773,3,3,-70,6
0,2020-07-17 19:29:39.506926,3,3,-70,6
0,2020-07-17 19:29:41.512959,3,3,-70,6
0,2020-07-17 19:29:43.518107,3,3,-64,6
0,2020-07-17 19:29:44.932992,3,3,-70,6
0,2020-07-17 19:29:45.021671,3,3,-69,6
0,2020-07-17 19:29:47.026932,3,3,-64,6
0,2020-07-17 19:29:49.031810,3,3,-71,6
0,2020-07-17 19:29:51.036787,3,3,-71,6
0,2020-07-17 19:29:53.041880,3,3,-65,6
0,2020-07-17 19:29:55.047030,3,3,-64,6
0,2020-07-17 19:29:57.051928,3,3,-68,6
0,2020-07-17 19:29:59.056990,3,3,-69,6
0,2020-07-17 19:30:01.062318,3,3,-71,6
0,2020-07-17 19:30:03.068386,3,3,-72,6
0,2020-07-17 19:30:05.073178,3,3,-68,6
0,2020-07-17 19:30:07.078293,3,3,-69,6
0,2020-07-17 19:30:09.083283,3,3,-65,6
0,2020-07-17 19:30:11.088394,3,3,-64,6
0,2020-07-17 19:44:32.955426,3,3,-72,10
0,2020-07-17 19:44:33.087611,3,3,-73,10
0,2020-07-17 19:44:35.092916,3,3,-84,10
0,2020-07-17 19:44:37.097968,3,3,-73,10
0,2020-07-17 19:44:39.103097,3,3,-74,10
0,2020-07-17 19:44:41.107967,3,3,-75,10
0,2020-07-17 19:44:43.112972,3,3,-70,10
0,2020-07-17 19:44:45.118044,3,3,-74,10
0,2020-07-17 19:44:46.325477,3,3,-66,10
0,2020-07-17 19:44:48.330581,3,3,-72,10
0,2020-07-17 19:44:50.339150,3,3,-66,10
0,2020-07-17 19:44:52.344372,3,3,-71,10
0,2020-07-17 19:44:54.349315,3,3,-69,10
0,2020-07-17 19:44:56.354390,3,3,-73,10
0,2020-07-17 19:44:58.359406,3,3,-69,10
0,2020-07-17 19:45:00.364362,3,3,-74,10
0,2020-07-17 19:45:02.369487,3,3,-73,10
0,2020-07-17 19:45:03.768167,3,3,-66,10
0,2020-07-17 19:45:05.773158,3,3,-69,10
0,2020-07-17 19:45:07.781608,3,3,-74,10
0,2020-07-17 19:45:08.380772,3,3,-69,10
0,2020-07-17 19:45:09.617008,3,3,-74,10
0,2020-07-17 19:45:11.622002,3,3,-69,10
0,2020-07-17 19:45:13.630310,3,3,-67,10
0,2020-07-17 19:45:15.635813,3,3,-74,10
0,2020-07-17 19:45:17.640793,3,3,-69,10
0,2020-07-17 19:45:19.645889,3,3,-66,10
0,2020-07-17 19:45:21.650928,3,3,-66,10
0,2020-07-17 19:45:23.655900,3,3,-69,10
0,2020-07-17 19:45:25.660871,3,3,-70,10
0,2020-07-17 19:45:27.669263,3,3,-69,10
0,2020-07-17 19:45:29.674712,3,3,-66,10
0,2020-07-17 19:45:31.679703,3,3,-69,10
0,2020-07-17 19:45:33.688340,3,3,-74,10
0,2020-07-17 19:45:35.693529,3,3,-69,10
0,2020-07-17 19:45:37.698502,3,3,-75,10
0,2020-07-17 19:45:39.706892,3,3,-67,10
0,2020-07-17 19:45:41.712380,3,3,-70,10
0,2020-07-17 19:45:43.717467,3,3,-77,10
0,2020-07-17 19:45:45.722427,3,3,-66,10
0,2020-07-17 19:45:47.727381,3,3,-74,10
0,2020-07-17 19:45:49.732407,3,3,-74,10
0,2020-07-17 19:45:51.740879,3,3,-74,10
0,2020-07-17 19:45:53.746218,3,3,-74,10
0,2020-07-17 19:45:55.751237,3,3,-67,10
0,2020-07-17 19:45:57.759483,3,3,-74,10
0,2020-07-17 19:45:59.765028,3,3,-66,10
0,2020-07-17 19:46:01.770046,3,3,-66,10
0,2020-07-17 19:46:03.780590,3,3,-70,10
0,2020-07-17 19:46:05.785104,3,3,-74,10
0,2020-07-17 19:46:07.790075,3,3,-74,10
0,2020-07-17 19:46:09.798508,3,3,-67,10
0,2020-07-17 19:46:11.803934,3,3,-74,10
0,2020-07-17 19:46:13.808929,3,3,-66,10
0,2020-07-17 19:46:14.056451,3,3,-67,10
0,2020-07-17 19:46:16.061497,3,3,-66,10
0,2020-07-17 19:46:18.066455,3,3,-70,10
0,2020-07-17 19:46:20.071500,3,3,-73,10
0,2020-07-17 19:46:22.079604,3,3,-67,10
0,2020-07-17 19:46:24.085353,3,3,-70,10
0,2020-07-17 19:46:26.090284,3,3,-73,10
0,2020-07-17 19:46:28.095368,3,3,-66,10
0,2020-07-17 19:46:30.100334,3,3,-67,10
0,2020-07-17 19:46:32.105357,3,3,-67,10
0,2020-07-17 19:46:34.110422,3,3,-69,10
0,2020-07-17 19:46:36.115391,3,3,-69,10
0,2020-07-17 19:46:38.120445,3,3,-69,10
0,2020-07-17 19:46:39.823112,3,3,-68,10
0,2020-07-17 19:46:41.828046,3,3,-69,10
0,2020-07-17 19:46:42.424186,3,3,-68,10
0,2020-07-17 19:46:44.429284,3,3,-73,10
0,2020-07-17 19:46:46.434261,3,3,-68,10
0,2020-07-17 19:46:48.439335,3,3,-69,10
0,2020-07-17 19:46:50.444301,3,3,-69,10
0,2020-07-17 19:46:52.449325,3,3,-74,10
0,2020-07-17 19:46:54.454393,3,3,-69,10
0,2020-07-17 19:46:56.459364,3,3,-66,10
0,2020-07-17 19:46:58.464368,3,3,-66,10
0,2020-07-17 19:47:00.469462,3,3,-73,10
0,2020-07-17 19:47:02.474474,3,3,-73,10
0,2020-07-17 19:47:03.370661,3,3,-73,10
0,2020-07-17 19:47:05.375695,3,3,-66,10
0,2020-07-17 19:47:07.380904,3,3,-66,10
0,2020-07-17 19:47:08.081989,3,3,-66,10
0,2020-07-17 19:47:10.087037,3,3,-73,10
